roadsegid,party_time_rate,work_time_rate,pw_ratio
232,2268,2303,-0.00765696784073507
235,2261,2261,0
236,1170.42857142857,1170.42857142857,0
237,3680.57142857143,3433.71428571429,0.0346987951807229
239,3996,3377.85714285714,0.0838289710754209
240,6192.57142857143,6236.85714285714,-0.00356297266855163
241,2226.85714285714,2226.85714285714,0
242,934.142857142857,1011,-0.0395123384253819
243,204.714285714286,299.428571428571,-0.187871918390479
244,281.428571428571,281.428571428571,0
248,2.42857142857143,38,-0.879858657243816
249,1126.42857142857,1126.42857142857,0
252,486.428571428571,489.571428571429,-0.00322014051522245
260,20,20.1428571428571,-0.00355871886120995
265,174,174,0
266,33.8571428571429,75,-0.377952755905512
268,596.571428571429,596.571428571429,0
272,919.142857142857,978.857142857143,-0.0314616889959356
333,660.857142857143,585,0.0608875128998968
525,902.285714285714,902.285714285714,0
526,2261.28571428571,2261.28571428571,0
527,6240.57142857143,5325.28571428571,0.0791368683687207
528,2267.42857142857,1845.57142857143,0.102566774339203
529,2889.57142857143,3002.42857142857,-0.0191543012316943
536,1733.85714285714,1733.85714285714,0
539,274.285714285714,274.285714285714,0
543,167.142857142857,184.857142857143,-0.0503246753246753
552,28.5714285714286,28.5714285714286,0
553,2882.85714285714,2882.85714285714,0
598,37.8571428571429,48.8571428571429,-0.126853377265239
721,690.857142857143,730.428571428571,-0.0278419941702684
834,492.571428571429,492.571428571429,0
836,551.857142857143,587.428571428571,-0.0312225705329153
837,9020,9020,0
838,4089.14285714286,4089.14285714286,0
840,1548.71428571429,1730.85714285714,-0.0555386156727795
841,3518.85714285714,3518.85714285714,0
842,2898.28571428571,3049.42857142857,-0.0254119229475909
843,69,79,-0.0675675675675676
844,46.7142857142857,47.7142857142857,-0.010590015128593
848,210.571428571429,280.428571428571,-0.142275240034914
849,519.714285714286,587.857142857143,-0.0615245711337548
850,3900,4911.14285714286,-0.114757287849801
854,97,126.571428571429,-0.132268370607029
861,86.7142857142857,86.7142857142857,0
866,198.428571428571,198.428571428571,0
1173,712.285714285714,586,0.0972711267605634
1176,3716.28571428571,3716.28571428571,0
1177,944.428571428571,944.428571428571,0
1178,946.142857142857,1077.71428571429,-0.0650102350532929
1179,2681.28571428571,2681.28571428571,0
1192,166.714285714286,166.714285714286,0
1193,28.2857142857143,29.1428571428571,-0.0149253731343284
1195,512.428571428571,521.142857142857,-0.00843123704215614
1196,331.714285714286,331.714285714286,0
1200,57.8571428571429,58.8571428571429,-0.00856793145654835
1201,593,636,-0.0349877949552482
1204,1210.57142857143,1210.57142857143,0
1207,687.714285714286,687.714285714286,0
1453,9108.85714285714,8991.28571428571,0.00649560776947306
1456,2076.71428571429,2094.14285714286,-0.00417865461022061
1458,6126.28571428571,6126.28571428571,0
1459,7219.42857142857,7256.71428571429,-0.00257566636732354
1460,299.285714285714,263.857142857143,0.062912227295789
1465,150.714285714286,150.714285714286,0
1474,414.571428571429,414.571428571429,0
1475,475.571428571429,606.714285714286,-0.12117212249208
1478,211,238.285714285714,-0.060731319554849
1481,318.285714285714,318.285714285714,0
1486,533.714285714286,533.714285714286,0
1487,532.571428571429,443.714285714286,0.0910155106818847
1489,167.428571428571,182.714285714286,-0.043655650754794
1639,7741.14285714286,7679.71428571429,0.00398347321809054
1640,393.142857142857,487.285714285714,-0.10692844393964
1642,4390.28571428571,4087.71428571429,0.0356890102113032
1643,1367.57142857143,1257.71428571429,0.0418457854927355
1644,781.285714285714,797.142857142857,-0.0100461580233505
1646,1435,1657.85714285714,-0.0720554272517321
1647,2287.85714285714,1897,0.0933979654536765
1649,1705,1624.42857142857,0.0241997768814898
1650,15668.5714285714,15668.5714285714,0
1651,3727.71428571429,3727.71428571429,0
1652,4865.71428571429,4865.71428571429,0
1653,6340.42857142857,6340.42857142857,0
1654,900.428571428571,960.142857142857,-0.0320945945945946
1655,639.428571428571,639.428571428571,0
1656,444.285714285714,501.285714285714,-0.0602810092158936
1657,35.1428571428571,35.1428571428571,0
1658,2888,4220,-0.187394485087226
1659,3689.42857142857,3695,-0.0007544833723472
1664,161.857142857143,224.571428571429,-0.162292051756007
1667,14.2857142857143,16.2857142857143,-0.0654205607476635
1669,68.8571428571429,75.2857142857143,-0.0445986124876115
1672,8,6,0.142857142857143
1675,105.714285714286,113.857142857143,-0.037085230969421
1678,100,158.857142857143,-0.227373068432671
1686,979.142857142857,963.428571428571,0.00808942491542872
1815,3116.42857142857,3116.42857142857,0
1816,6039,4831.14285714286,0.111116952070547
1817,3741.85714285714,2589.42857142857,0.182021254992215
1819,2581,2696.14285714286,-0.0218191662154846
1820,3347.71428571429,3347.71428571429,0
1821,2618.28571428571,2601.42857142857,0.00322951447807758
1822,4896.28571428571,4881.28571428571,0.00153412328506933
1823,10207.8571428571,8574.14285714286,0.0869829776229521
1824,3221.42857142857,3193.57142857143,0.00434250083509635
1825,1257.28571428571,1278.85714285714,-0.00850560468653189
1826,9041.42857142857,9041.42857142857,0
1827,2035.14285714286,2035.14285714286,0
1828,3117.14285714286,3117.14285714286,0
1829,2379.85714285714,2806.57142857143,-0.0822751687095442
1830,3063.42857142857,3064.57142857143,-0.000186497575531476
2014,6043.14285714286,6043.14285714286,0
2022,3179.42857142857,3179.42857142857,0
2023,3864.57142857143,3864.57142857143,0
2024,3645.42857142857,3530.85714285714,0.015965282478003
2026,2663.57142857143,2663.57142857143,0
2027,4525,4525,0
2028,2620.71428571429,2741.57142857143,-0.0225383631713555
2029,1132.14285714286,1449.14285714286,-0.12280701754386
2030,828.571428571429,828.571428571429,0
2031,747.571428571429,942.714285714286,-0.115449628127113
2032,3323.42857142857,3112.28571428571,0.0328079911209767
2033,5196.28571428571,5488,-0.027303115389758
2249,106.857142857143,738.714285714286,-0.747254603818212
2251,144.714285714286,186.142857142857,-0.125215889464594
2254,245.857142857143,423,-0.264844083724904
2267,1311.42857142857,1281.14285714286,0.0116817280141062
2270,6564.28571428571,6564.28571428571,0
2273,4095.42857142857,4095.42857142857,0
2274,2128,2128,0
2275,2085.57142857143,1977,0.0267248048385962
2277,333.142857142857,333.142857142857,0
2278,3340.57142857143,6388.85714285714,-0.31330572930432
2279,3790.14285714286,3790.14285714286,0
2280,2372.42857142857,2526.14285714286,-0.03137941090697
2281,125.142857142857,155.714285714286,-0.108850457782299
2282,2453.85714285714,2071.28571428571,0.0845435029675464
2283,3870,4091.85714285714,-0.0278649991925789
2285,122.714285714286,212,-0.266752027315408
2480,313.142857142857,224.857142857143,0.164099840679766
2481,6909.57142857143,6909.57142857143,0
2484,1321,1321,0
2485,1208.85714285714,1265.14285714286,-0.0227508950225199
2486,2334,2334,0
2487,1838.14285714286,1807.28571428571,0.00846461321420175
2488,973,973,0
2489,1268.85714285714,1458.42857142857,-0.0695091928133675
2490,3650.14285714286,3700.57142857143,-0.00686036342435133
2491,1502.85714285714,1508.42857142857,-0.00185018264623555
2494,2374,2244.71428571429,0.0279917107420123
2608,4.71428571428571,4.71428571428571,0
2609,1535.42857142857,1557.14285714286,-0.00702143385070216
2610,2293.28571428571,2293.28571428571,0
2611,21,28,-0.142857142857143
2612,138.571428571429,138.857142857143,-0.00102986611740471
2614,5128.14285714286,5128.14285714286,0
2616,286.142857142857,343.142857142857,-0.0905788876276958
2618,3709.57142857143,3709.57142857143,0
2619,4164.14285714286,4164.14285714286,0
2620,643.142857142857,643.142857142857,0
2704,4298.28571428571,4214.14285714286,0.00988470639569041
2706,472.428571428571,426.285714285714,0.0513431886822445
2708,54.1428571428571,43.1428571428571,0.113069016152717
2709,861.857142857143,909.571428571429,-0.0269354838709677
2710,1431.28571428571,1435.71428571429,-0.00154467088544526
2711,7797.85714285714,7797.85714285714,0
2713,1412,1644.42857142857,-0.0760458050946482
2714,273,320.571428571429,-0.0801444043321299
2808,1453.28571428571,1453.28571428571,0
2809,6290,5914.57142857143,0.0307613072385055
2815,3911,3911,0
2816,2170.14285714286,2384.28571428571,-0.047018600420313
2817,6931.28571428571,6901.85714285714,0.00212739590218111
2818,4280.71428571429,4062.28571428571,0.0261810585435181
2819,3251.85714285714,3389.57142857143,-0.0207356420735642
2820,324.571428571429,384.142857142857,-0.0840556339447693
2853,3994,3653.57142857143,0.0445145984719706
2854,7138.14285714286,6854.57142857143,0.0202656484497034
2855,4112.42857142857,3782,0.0418559200883082
2856,852.714285714286,868.142857142857,-0.0089656317449776
2857,6734.71428571429,3818,0.276394698723416
2858,4251.28571428571,4885.14285714286,-0.0693769056367758
2859,2227.85714285714,2376.28571428571,-0.0322380464798784
2860,3775.71428571429,4778.42857142857,-0.117219726448337
2861,1624.71428571429,1845.57142857143,-0.0636423513914046
2862,5738.14285714286,5738.14285714286,0
2863,242.571428571429,242.571428571429,0
2864,573.857142857143,801,-0.165211970074813
2977,1941.14285714286,1808.57142857143,0.035355074672356
2978,2323.71428571429,2054.85714285714,0.0614029363784666
2980,1082.71428571429,1095.14285714286,-0.00570678911118395
2983,1331.71428571429,1559.14285714286,-0.0786716742439217
2984,143.714285714286,46.2857142857143,0.512781954887218
2985,1412.85714285714,1384,0.0103177035447952
2986,912.571428571429,2331,-0.437304558467298
2987,575.428571428571,865.571428571429,-0.20134827005056
2988,39,47.2857142857143,-0.0960264900662252
2989,506,415.857142857143,0.0977839764450643
2990,700,700,0
2991,3160.57142857143,3362.28571428571,-0.0309242225142357
3045,2189,2325,-0.0301284891448826
3046,9396.71428571429,8841.57142857143,0.0304383244039227
3047,7852.28571428571,7852.28571428571,0
3048,5786.28571428571,5864,-0.0066705905434569
3050,1627.85714285714,1929.42857142857,-0.0847757118188024
3051,1987.85714285714,1987.85714285714,0
3052,1396.71428571429,1683.14285714286,-0.0930006029964284
3053,599.571428571429,657.285714285714,-0.0459195271652649
3054,308.714285714286,436.428571428571,-0.171395705521472
3143,1265.85714285714,1265.85714285714,0
3147,1926.28571428571,1926.28571428571,0
3148,819.428571428571,819.428571428571,0
3149,26.4285714285714,152.142857142857,-0.704
3150,567.571428571429,567.571428571429,0
3151,302.142857142857,374.857142857143,-0.107406625870437
3152,651.714285714286,695.142857142857,-0.0322443784471786
3158,12.8571428571429,41.7142857142857,-0.528795811518325
3159,401.571428571429,401.571428571429,0
3160,222.142857142857,224.285714285714,-0.00479999999999999
3297,8,8,0
3331,112.428571428571,141.428571428571,-0.114237478897017
3474,382,504.428571428571,-0.138114423851732
3647,54.8571428571429,77.4285714285714,-0.170626349892009
3662,408.142857142857,410.857142857143,-0.00331414617128897
3664,414.285714285714,381.428571428571,0.0412926391382405
3709,12.1428571428571,21,-0.267241379310345
3727,151.857142857143,168.714285714286,-0.0525846702317291
3734,641.714285714286,617.857142857143,0.0189406827719178
3768,185,215.714285714286,-0.0766488413547237
3807,158.285714285714,258.428571428571,-0.240315392526568
3826,1534.28571428571,1534.28571428571,0
3886,910,987,-0.040590405904059
3906,80.5714285714286,351.714285714286,-0.627230667547918
4007,118.571428571429,159.714285714286,-0.147843942505134
4099,681.428571428571,1002.57142857143,-0.190702409229725
4102,220.428571428571,291,-0.137988826815642
4108,239.428571428571,262,-0.045014245014245
4115,92.7142857142857,102.571428571429,-0.0504754937820044
4137,265.428571428571,354.571428571429,-0.143778801843318
4141,726.142857142857,661.142857142857,0.0468540829986613
4288,83.5714285714286,91.2857142857143,-0.0441176470588236
4390,21.5714285714286,24.8571428571429,-0.0707692307692308
4399,210.142857142857,287.285714285714,-0.155083285468122
4403,138.285714285714,220.142857142857,-0.228377839776804
4405,1267,1204.57142857143,0.0252586555690422
4497,40.4285714285714,41.1428571428571,-0.00875656742556919
4511,14.1428571428571,16.8571428571429,-0.087557603686636
4513,9.57142857142857,10,-0.0218978102189781
4515,14.8571428571429,52.1428571428571,-0.556503198294243
4521,60.8571428571429,170.285714285714,-0.473423980222497
4527,624.142857142857,796.571428571429,-0.121367521367521
4579,54,52.8571428571429,0.0106951871657754
4628,1135.14285714286,3327,-0.491211781655195
4629,8.85714285714286,10.5714285714286,-0.088235294117647
4630,628.142857142857,1166.71428571429,-0.300063673989175
4638,4.28571428571429,76,-0.893238434163701
4641,73.7142857142857,116.142857142857,-0.223476297968397
4648,243.142857142857,398.857142857143,-0.242545616377392
4691,134.428571428571,278.428571428571,-0.34878892733564
4692,185.714285714286,424.428571428571,-0.391243268555374
4693,84.2857142857143,134.857142857143,-0.230769230769231
4755,462.857142857143,534.142857142857,-0.0715002149305058
4760,102.571428571429,58.1428571428571,0.276444444444444
4761,3.85714285714286,9.42857142857143,-0.419354838709677
5189,139.428571428571,139.428571428571,0
5240,123.142857142857,142.285714285714,-0.0721205597416577
5274,142.285714285714,146.571428571429,-0.0148367952522256
5349,76,84.4285714285714,-0.0525378450578807
5356,52,52,0
5358,789.285714285714,789.285714285714,0
5360,275.714285714286,328.142857142857,-0.0868228057724154
5387,229.142857142857,240.857142857143,-0.0249240121580547
5395,181.428571428571,391.142857142857,-0.36626746506986
5404,1232.57142857143,1232.57142857143,0
5407,95.7142857142857,207.285714285714,-0.368222536539368
5440,973.142857142857,1060.71428571429,-0.0430568237690525
5542,93,130.714285714286,-0.168582375478927
5551,295.285714285714,359.285714285714,-0.097773897861196
5562,14.7142857142857,17.1428571428571,-0.0762331838565023
5608,52.5714285714286,126.571428571429,-0.413078149920255
5611,115.285714285714,135.285714285714,-0.0798175598631699
5616,170,210.428571428571,-0.106271122793842
5631,8.28571428571429,11.2857142857143,-0.153284671532847
5636,231.142857142857,443.142857142857,-0.314406779661017
5701,34.8571428571429,113.285714285714,-0.529411764705882
5799,145.428571428571,343.428571428571,-0.405026300409118
5829,100.428571428571,447,-0.633089770354906
5845,373.857142857143,461,-0.104380561259411
5897,2044.42857142857,1967.42857142857,0.0191931061496279
5898,296.857142857143,313.571428571429,-0.0273812309852563
5899,2685.28571428571,2179.71428571429,0.10392012920276
5900,9.57142857142857,5.57142857142857,0.264150943396226
5901,1568.57142857143,1295,0.0955350461461712
5902,407.285714285714,343.285714285714,0.0852683669585078
5905,1593.14285714286,1319.85714285714,0.093815899171203
5906,2503.57142857143,2127.14285714286,0.0812895264538022
5909,231.571428571429,324.285714285714,-0.166795168337188
5910,460.142857142857,460.142857142857,0
5911,1122.14285714286,1122.14285714286,0
5912,1063.14285714286,1067.42857142857,-0.00201153278798441
5914,2169,2169,0
5915,293.428571428571,300.285714285714,-0.0115495668912415
5982,111.714285714286,144.714285714286,-0.128690807799443
6011,2.28571428571429,6.57142857142857,-0.483870967741935
6040,66.8571428571429,115.571428571429,-0.267032106499608
6041,296.571428571429,368.428571428571,-0.108055853920516
6082,64.2857142857143,78,-0.0963855421686747
6093,31.7142857142857,91.1428571428571,-0.483720930232558
6128,69.8571428571429,127.571428571429,-0.29232995658466
6146,353.285714285714,416,-0.0815227483751161
6237,627.714285714286,627.714285714286,0
6238,656.857142857143,1162.42857142857,-0.277895563407931
6240,615.714285714286,615.714285714286,0
6241,736.142857142857,821.142857142857,-0.0545821484267498
6242,390.857142857143,390.857142857143,0
6305,762.714285714286,762.714285714286,0
6440,1320.28571428571,1538,-0.0761695321871252
6446,43.5714285714286,121.428571428571,-0.471861471861472
6478,189.857142857143,489.428571428571,-0.441009463722397
6596,6,8,-0.142857142857143
6855,1489.42857142857,1489.42857142857,0
6858,1192,1373.28571428571,-0.0706688199587904
6910,9,15.2857142857143,-0.258823529411765
7014,292.285714285714,211.142857142857,0.161180476730988
7258,103.571428571429,104.714285714286,-0.00548696844993139
7411,49.5714285714286,234,-0.650377833753149
7416,17.2857142857143,25.7142857142857,-0.196013289036545
7704,609.571428571429,831,-0.153708845696152
7970,13.7142857142857,42.8571428571429,-0.515151515151515
8012,31.8571428571429,41.1428571428571,-0.12720156555773
8225,55.4285714285714,60,-0.0396039603960396
8630,33.8571428571429,49.2857142857143,-0.185567010309278
8783,92.8571428571429,213,-0.392807099486221
8810,112.285714285714,126.857142857143,-0.060931899641577
8811,87.8571428571429,100.428571428571,-0.0667678300455235
9023,3018.57142857143,3018.57142857143,0
9024,1588.71428571429,1605.57142857143,-0.00527728085867622
9025,129.857142857143,129.857142857143,0
9026,330.714285714286,330.714285714286,0
9028,546.428571428571,537.571428571429,0.00817079599367425
9029,789.285714285714,789.285714285714,0
9143,273,273,0
9148,1276.14285714286,1341.85714285714,-0.0251009494706974
9151,899.857142857143,856.142857142857,0.0248942401561992
9152,3217.28571428571,3217.28571428571,0
9177,147.571428571429,278,-0.306478684122189
9339,8,8,0
9351,745.142857142857,1562.71428571429,-0.354255648406066
9358,278.857142857143,301.571428571429,-0.0391336450898351
9361,140.571428571429,214.857142857143,-0.209003215434084
9619,1593.57142857143,1593.57142857143,0
9719,127.714285714286,218.571428571429,-0.262376237623762
9993,2965.42857142857,3000.28571428571,-0.0058429118773946
9994,3629.28571428571,3629.28571428571,0
9995,2198.28571428571,2207.71428571429,-0.00213993904416059
9996,338.285714285714,440.714285714286,-0.131487254722171
9997,3759,3759,0
9998,1152.85714285714,1152.85714285714,0
9999,6823.42857142857,6823.42857142857,0
10000,3629,3667.42857142857,-0.00526676456191876
10007,1385.85714285714,1630.71428571429,-0.081170676264444
10048,2428.85714285714,2428.85714285714,0
10053,2228,2228,0
10054,616.428571428571,619,-0.0020814061054579
10200,27.1428571428571,182.571428571429,-0.741144414168937
10207,1850.71428571429,1958.14285714286,-0.0282049358637761
10477,41.8571428571429,63.8571428571429,-0.208108108108108
10481,34.4285714285714,55.8571428571429,-0.237341772151899
10786,115.428571428571,135.857142857143,-0.0812961910176237
10809,26.2857142857143,31.7142857142857,-0.0935960591133005
11106,233.571428571429,259,-0.0516241299303944
11319,95.7142857142857,94.1428571428571,0.00827689992475544
11320,1890.71428571429,1890.71428571429,0
11321,774,953,-0.103647944412276
11323,3814,3814,0
11324,855.571428571429,793,0.0379549393414211
11325,162.142857142857,149,0.0422405876951331
11377,2963.85714285714,1603.57142857143,0.297823095208307
11378,1.85714285714286,2,-0.037037037037037
11385,176.714285714286,172.571428571429,0.0118609406952965
11592,41.2857142857143,39.4285714285714,0.0230088495575221
11650,1335.71428571429,2000.42857142857,-0.199246349505417
11756,2346.14285714286,3886,-0.247083094555874
11804,140.428571428571,81.5714285714286,0.265122265122265
11971,70.2857142857143,88.7142857142857,-0.115902964959569
11996,42.8571428571429,229.571428571429,-0.685369690613529
12024,28.4285714285714,230.857142857143,-0.780716253443526
12029,1370.57142857143,3247.42857142857,-0.406422075109819
12031,2979.14285714286,3381.85714285714,-0.0633099018573
12037,544,1451,-0.454636591478697
12050,196,227.571428571429,-0.0745362563237774
12209,168.428571428571,292.142857142857,-0.268610421836228
12849,8.28571428571429,44.2857142857143,-0.684782608695652
12950,21.2857142857143,41.7142857142857,-0.324263038548753
12963,83,81.1428571428571,0.0113141862489121
12964,188.857142857143,188.857142857143,0
12986,27.7142857142857,43.8571428571429,-0.225548902195609
13148,615.714285714286,861.857142857143,-0.166586096877115
13149,13928.5714285714,13928.5714285714,0
13150,3485.85714285714,3485.85714285714,0
13151,3394.57142857143,3394.57142857143,0
13152,1419.71428571429,1494.57142857143,-0.0256862745098039
13153,239.857142857143,239.857142857143,0
13154,4072,4072,0
13155,1554.42857142857,1554.42857142857,0
13156,305.857142857143,305.857142857143,0
13160,86.5714285714286,147.571428571429,-0.26052471018914
13161,4.28571428571429,13.7142857142857,-0.523809523809524
13162,91.4285714285714,104.285714285714,-0.0656934306569343
13163,314.142857142857,314.142857142857,0
13164,80.4285714285714,90.5714285714286,-0.0593149540517961
13165,509.857142857143,749.857142857143,-0.190519392152416
13179,824.285714285714,705.285714285714,0.0777995703745213
13421,3655,3881,-0.0299893842887473
13423,345.714285714286,345.714285714286,0
13427,4072.28571428571,4072.28571428571,0
13428,1638.71428571429,1881.28571428571,-0.0689123376623376
13524,197.571428571429,140.714285714286,0.168074324324324
13598,52.7142857142857,82,-0.217391304347826
13623,1489.71428571429,1518.42857142857,-0.00954551930474421
13761,515.857142857143,360.285714285714,0.177563998043372
14330,837.142857142857,865.142857142857,-0.0164484726418261
14333,1039.14285714286,1129.85714285714,-0.0418230916156228
14339,1497.42857142857,1529,-0.0104319093698372
14342,3113.42857142857,4564.14285714286,-0.188954840630408
14344,2822.85714285714,4314.57142857143,-0.20899883911773
14345,791.428571428571,1229.42857142857,-0.216739714406899
14346,275.142857142857,589.714285714286,-0.363726461843409
14592,596.714285714286,446.857142857143,0.143600273785079
14756,2.28571428571429,2.28571428571429,0
14967,28.4285714285714,28.4285714285714,0
14972,45.5714285714286,185,-0.604708798017348
14981,314.714285714286,717.142857142857,-0.390004153398865
15064,193.571428571429,323.285714285714,-0.250967385295743
15075,136,403,-0.495361781076067
15238,525.857142857143,783.857142857143,-0.196989528795811
15415,446.857142857143,498.285714285714,-0.0544135429262394
15552,8.71428571428571,18.5714285714286,-0.361256544502618
15553,20.1428571428571,22.5714285714286,-0.0568561872909699
15631,10.2857142857143,10.7142857142857,-0.0204081632653061
15741,68.2857142857143,183,-0.456509380329733
15859,62.2857142857143,55.8571428571429,0.0544135429262394
15968,153.428571428571,168.571428571429,-0.0470275066548359
15978,42.5714285714286,83,-0.321956769055745
15990,697.285714285714,673,0.0177231025854879
15993,437.714285714286,501.714285714286,-0.0681265206812652
16077,819.285714285714,618.857142857143,0.13936624615079
16250,1661.14285714286,1865.14285714286,-0.0578512396694215
16267,119.428571428571,196.714285714286,-0.24446452779033
16408,8,26.4285714285714,-0.535269709543568
16767,503.857142857143,530.571428571429,-0.0258251622704047
16768,730.857142857143,991.428571428571,-0.15129396151294
16770,495.428571428571,476.714285714286,0.0192505510653931
16771,688.285714285714,747.428571428571,-0.0411940298507462
16772,847.142857142857,887.285714285714,-0.0231447162507207
16773,624.857142857143,601,0.01946160121198
16774,1394,1349,0.016405395552315
16775,314.428571428571,269.571428571429,0.0768101761252447
16829,1664,1107,0.201010465535908
16830,77.8571428571429,115.857142857143,-0.196165191740413
16833,26,58.4285714285714,-0.38409475465313
16834,1244.57142857143,599.285714285714,0.349965135197955
17031,399.714285714286,680.571428571429,-0.259984131182227
17038,159.142857142857,275.142857142857,-0.267105263157895
